"","date","no","no2","o3"
1,1514764800,1.62964,3.36825,67.40477
2,1514768400,NA,NA,64.36133
3,1514772000,0.991,3.99344,66.75617
4,1514775600,1.22223,2.77907,68.25294
5,1514779200,1.15616,1.16074,69.89939
6,1514782800,1.02403,1.46449,69.60004
7,1514786400,1.65166,3.03102,65.65853
8,1514790000,1.22223,4.04351,64.66068
9,1514793600,1.71773,4.64935,62.11616
10,1514797200,1.91593,8.99858,52.5368
11,1514800800,2.31232,12.33582,46.44992
12,1514804400,1.58559,15.22034,40.16346
13,1514808000,2.70872,17.89847,42.5583
14,1514811600,2.11412,18.35498,39.914
15,1514815200,1.71773,17.49603,45.15271
16,1514818800,0.92493,13.401,51.83831
17,1514822400,1.35436,16.33355,44.85336
18,1514826000,2.11412,21.49078,39.2654
19,1514829600,2.34536,20.93392,37.9183
20,1514833200,1.15616,11.93374,51.08992
21,1514836800,1.0901,11.0235,54.5325
22,1514840400,1.42043,6.26848,61.81681
23,1514844000,1.22223,6.01603,61.36778
24,1514847600,0.8919,5.30867,59.62154
25,1514851200,1.49712,5.38454,57.07702
26,1514854800,NA,NA,57.72562
27,1514858400,1.12284,4.18998,52.68648
28,1514862000,0.95772,3.9379,49.14411
29,1514865600,1.15587,5.40252,43.95529
30,1514869200,1.68426,15.50613,34.07658
31,1514872800,2.4108,19.54585,34.52561
32,1514876400,6.1426,32.11458,24.39743
33,1514880000,9.41204,32.05314,23.00044
34,1514883600,5.05278,24.13497,32.28045
35,1514887200,3.69877,17.571,41.2611
36,1514890800,2.97222,15.14814,44.15486
37,1514894400,2.84013,9.7422,51.2396
38,1514898000,2.17963,5.95489,57.67573
39,1514901600,2.57593,7.46938,57.32648
40,1514905200,3.3355,16.46062,45.05293
41,1514908800,3.83087,19.28848,41.56045
42,1514912400,3.17037,18.12856,42.05938
43,1514916000,2.675,15.75545,42.85766
44,1514919600,2.44383,7.67192,53.38498
45,1514923200,1.65124,3.37979,63.66283
46,1514926800,1.55216,2.218,61.81681
47,1514930400,1.42006,2.26897,58.87315
48,1514934000,1.71729,1.91429,58.07487
49,1514937600,1.10054,3.96587,65.80821
50,1514941200,NA,NA,67.65423
51,1514944800,1.4197,2.36603,70.44821
52,1514948400,1.18859,2.21563,76.18585
53,1514952000,1.12255,2.56926,75.03832
54,1514955600,1.48573,3.98097,73.94069
55,1514959200,1.35367,6.75776,70.84735
56,1514962800,1.84891,11.75269,63.96219
57,1514966400,2.21209,13.87106,60.66928
58,1514970000,1.68383,11.75343,61.36778
59,1514973600,2.27812,10.69076,60.76907
60,1514977200,NA,NA,NA
61,1514980800,NA,NA,NA
62,1514984400,1.0235,5.95161,55.92949
63,1514988000,0.42921,7.67047,56.42842
64,1514991600,2.04701,13.26609,52.93594
65,1514995200,2.27812,17.65649,49.29379
66,1514998800,2.74035,16.74585,49.64304
67,1515002400,1.98097,12.71115,54.5325
68,1515006000,1.71684,10.4409,56.62799
69,1515009600,2.27812,10.08505,55.72992
70,1515013200,1.78288,7.21012,56.87745
71,1515016800,1.81589,6.25092,57.77552
72,1515020400,7.42865,10.16293,53.28519
73,1515024000,0.92422,6.04589,58.12476
74,1515027600,NA,NA,66.75617
75,1515031200,0.92422,1.70928,68.5024
76,1515034800,0.66016,1.55949,67.60434
77,1515038400,0.62715,1.66052,63.26369
78,1515042000,0.92422,9.52526,50.29164
79,1515045600,5.24823,32.04122,24.34754
80,1515049200,8.48299,41.15008,15.81592
81,1515052800,13.33513,49.24134,8.33205
82,1515056400,15.61267,39.74852,10.6271
83,1515060000,4.258,16.01143,34.52561
84,1515063600,9.93533,17.84527,47.39788
85,1515067200,6.7996,11.30756,51.78842
86,1515070800,2.17851,7.5516,56.42842
87,1515074400,2.9707,5.98396,61.91659
88,1515078000,2.01347,8.91403,61.41767
89,1515081600,1.55136,8.31152,59.82111
90,1515085200,1.78242,10.98278,57.62584
91,1515088800,2.64062,19.49989,49.69293
92,1515092400,2.80566,14.35554,54.78197
93,1515096000,1.65039,10.93309,57.67573
94,1515099600,1.51836,9.62277,56.5781
95,1515103200,1.74941,12.2436,52.83616
96,1515106800,1.78242,13.30236,48.14626
97,1515110400,1.62797,11.60884,29.23701
98,1515114000,NA,NA,36.6211
99,1515117600,1.35297,2.81186,58.92304
100,1515121200,0.83598,1.47202,62.01638
101,1515124800,1.38597,0.79663,67.30498
102,1515128400,1.91396,4.21856,64.06197
103,1515132000,2.04596,11.27018,54.23315
104,1515135600,3.49792,18.26249,47.79702
105,1515139200,2.70594,14.33859,56.5781
106,1515142800,3.46492,12.21771,60.91874
107,1515146400,2.87094,10.20672,63.11401
108,1515150000,2.80494,8.59517,66.15746
109,1515153600,3.79492,8.3366,63.16391
110,1515157200,3.82792,9.495,61.81681
111,1515160800,4.02591,12.41542,57.37638
112,1515164400,4.6859,18.90933,51.38928
113,1515168000,5.41188,28.37493,41.85981
114,1515171600,9.2398,44.31794,24.34754
115,1515175200,6.96285,42.92284,23.44948
116,1515178800,4.28991,42.53791,17.41248
117,1515182400,8.54681,51.37513,5.68775
118,1515186000,6.20386,48.77147,2.04559
119,1515189600,39.40113,52.17401,1.14753
120,1515193200,19.43657,46.41512,0.99785
121,1515196800,20.80619,44.05397,0.94796
122,1515200400,NA,NA,1.9957
123,1515204000,25.073,34.37472,0.44903
124,1515207600,26.78852,37.07869,0.74839
125,1515211200,30.54947,36.79734,0.44903
126,1515214800,27.31638,42.71085,0.6985
127,1515218400,15.37371,42.302,1.04774
128,1515222000,8.41265,37.77749,1.89592
129,1515225600,6.33423,30.29557,5.83742
130,1515229200,5.54245,23.25641,15.9656
131,1515232800,5.08058,20.08962,22.15227
132,1515236400,5.24554,18.93085,26.19356
133,1515240000,4.94862,20.59391,24.39743
134,1515243600,4.75067,20.19288,25.79442
135,1515247200,3.62899,18.03779,26.49292
136,1515250800,2.44132,16.99037,27.2912
137,1515254400,1.58356,11.9647,28.03959
138,1515258000,1.51758,10.90841,25.24561
139,1515261600,2.01244,10.40125,31.03314
140,1515265200,1.94646,8.84172,35.62325
141,1515268800,1.12169,7.18753,37.56905
142,1515272400,1.28664,5.87779,43.75572
143,1515276000,1.97945,5.0168,49.2439
144,1515279600,1.64954,4.11357,49.94239
145,1515283200,0.65965,4.41813,46.35013
146,1515286800,NA,NA,46.99874
147,1515290400,0.65965,3.21156,48.99444
148,1515294000,0.85754,3.26004,47.64734
149,1515297600,0.95649,1.95203,46.94884
150,1515301200,1.22035,2.95512,45.10282
151,1515304800,0.82456,3.51171,41.41078
152,1515308400,1.45122,9.48863,29.23701
153,1515312000,1.05543,7.98399,31.48217
154,1515315600,2.47367,10.48485,30.53421
155,1515319200,1.84701,5.86533,40.5626
156,1515322800,1.6821,4.71052,48.49551
157,1515326400,1.6821,4.15751,48.24605
158,1515330000,1.51719,5.16448,50.24175
159,1515333600,1.05543,4.26373,55.08132
160,1515337200,0.92351,6.27587,54.73207
161,1515340800,1.15438,8.18419,54.88175
162,1515344400,1.15438,15.02143,49.19401
163,1515348000,1.05543,16.07808,47.14841
164,1515351600,1.48421,11.59983,48.34583
165,1515355200,0.92351,10.54915,47.84691
166,1515358800,1.35228,7.67966,48.79487
167,1515362400,0.89052,8.63904,42.90755
168,1515366000,0.95649,8.38708,40.96174
169,1515369600,0.70344,5.81873,41.51056
170,1515373200,NA,NA,40.41293
171,1515376800,0.92327,6.11783,39.86411
172,1515380400,1.12111,6.5176,38.36733
173,1515384000,1.22003,7.16949,37.12002
174,1515387600,1.25301,9.93143,33.87701
175,1515391200,1.48382,17.66345,25.34539
176,1515394800,2.63791,22.92513,17.76173
177,1515398400,3.33036,23.67143,15.66625
178,1515402000,2.34114,18.80985,18.6598
179,1515405600,2.57196,12.68027,23.9484
180,1515409200,NA,NA,NA
181,1515412800,2.85773,12.56017,16.96345
182,1515416400,2.67088,14.63797,16.31485
183,1515420000,2.53899,16.64824,14.81807
184,1515423600,3.03359,19.35525,13.47098
185,1515427200,2.50601,18.80817,14.51872
186,1515430800,3.75902,25.82666,8.18237
187,1515434400,3.13251,26.23482,7.78323
188,1515438000,2.47304,21.169,10.32775
189,1515441600,2.1433,19.26388,11.12603
190,1515445200,2.24222,22.5776,8.53162
191,1515448800,2.07735,24.99,6.43613
192,1515452400,2.47304,25.03619,5.88732
193,1515456000,2.1546,22.10573,8.33205
194,1515459600,NA,NA,9.92861
195,1515463200,1.3851,19.54795,8.33205
196,1515466800,2.83615,25.56935,4.04129
197,1515470400,3.00105,25.6685,4.39054
198,1515474000,5.17763,25.59948,3.89162
199,1515477600,12.07014,28.15483,1.44688
200,1515481200,26.2509,29.49094,0.94796
201,1515484800,22.09561,26.76118,0.99785
202,1515488400,11.77333,23.43084,1.79613
203,1515492000,26.41579,26.47258,1.49678
204,1515495600,46.59865,26.80165,0.99785
205,1515499200,56.78901,26.31167,1.24731
206,1515502800,35.68276,24.78376,1.39699
207,1515506400,27.76791,21.58354,1.49678
208,1515510000,30.14237,26.1388,1.04774
209,1515513600,25.3275,27.58816,0.84817
210,1515517200,37.72743,27.02887,0.84817
211,1515520800,24.79985,30.30796,0.74839
212,1515524400,15.30203,28.88125,2.94366
213,1515528000,5.8372,27.20284,7.23441
214,1515531600,3.09998,18.42697,14.76818
215,1515535200,3.46274,14.70295,16.41463
216,1515538800,1.64893,11.90275,16.36474
217,1515542400,2.19888,10.9926,16.11528
218,1515546000,NA,NA,16.01549
219,1515549600,1.51723,7.84264,16.31485
220,1515553200,1.25336,7.19005,21.65335
221,1515556800,1.45126,4.41987,49.04433
222,1515560400,1.3853,4.47067,57.92519
223,1515564000,2.20988,12.36852,53.68433
224,1515567600,4.94748,26.69666,39.16561
225,1515571200,7.81702,37.5503,23.84862
226,1515574800,7.05841,37.55563,22.00259
227,1515578400,6.56366,32.12221,27.04174
228,1515582000,8.2458,32.56346,24.84647
229,1515585600,10.19181,33.50627,27.24131
230,1515589200,5.3103,28.30505,29.73593
231,1515592800,7.61912,34.02777,24.597
232,1515596400,8.2458,39.91334,11.37549
233,1515600000,18.04181,49.7618,1.74624
234,1515603600,51.2559,51.84405,1.09764
235,1515607200,116.6286,52.08932,0.99785
236,1515610800,86.67985,48.17182,0.6985
237,1515614400,67.51661,44.63157,1.09764
238,1515618000,94.89267,46.35213,1.3471
239,1515621600,75.06977,37.78235,0.94796
240,1515625200,93.07859,41.23003,0.94796
241,1515628800,72.26546,40.93492,1.09764
242,1515632400,NA,NA,0.89807
243,1515636000,83.65728,31.14545,1.04774
244,1515639600,79.66574,27.53834,1.24731
245,1515643200,77.5875,27.39846,0.89807
246,1515646800,28.83141,32.90588,0.59871
247,1515650400,22.72865,34.45117,0.6486
248,1515654000,27.11604,35.83848,0.6985
249,1515657600,27.70982,33.0632,0.59871
250,1515661200,41.76266,32.6842,0.74839
251,1515664800,43.0162,29.45171,0.6486
252,1515668400,31.27252,24.92923,0.84817
253,1515672000,21.5081,22.5632,1.49678
254,1515675600,21.04627,22.76732,1.84602
255,1515679200,14.9765,23.45561,1.74624
256,1515682800,24.74091,27.23287,1.74624
257,1515686400,17.58254,27.22148,0.84817
258,1515690000,18.07736,28.98282,0.39914
259,1515693600,15.83418,29.85186,0.54882
260,1515697200,10.52314,30.83842,0.99785
261,1515700800,7.02642,28.18623,2.14538
262,1515704400,4.6183,26.38492,1.84602
263,1515708000,5.54197,27.43831,2.04559
264,1515711600,2.73799,23.67352,4.59011
265,1515715200,2.06753,21.25255,6.53592
266,1515718800,NA,NA,5.38839
267,1515722400,1.74861,15.93865,8.23226
268,1515726000,1.22073,15.63793,5.9871
269,1515729600,2.54043,17.85307,2.29506
270,1515733200,10.6566,22.5649,0.84817
271,1515736800,20.22444,26.86744,0.74839
272,1515740400,24.77742,29.92788,0.6985
273,1515744000,34.14731,31.05219,0.84817
274,1515747600,15.50651,34.60611,5.43828
275,1515751200,16.29833,37.07559,5.53807
276,1515754800,12.27324,33.86172,11.9742
277,1515758400,7.72026,29.33793,15.91571
278,1515762000,5.47677,28.79156,15.41678
279,1515765600,6.99442,29.34074,14.56861
280,1515769200,3.82714,31.67417,12.87227
281,1515772800,20.65335,48.00859,3.04344
282,1515776400,4.15706,24.60847,31.33249
283,1515780000,2.6724,23.7564,32.6297
284,1515783600,3.43123,24.81312,30.33464
285,1515787200,2.04554,14.07047,40.81207
286,1515790800,2.14452,11.24432,42.80777
287,1515794400,1.58364,12.65937,39.51486
288,1515798000,2.50744,15.88525,35.274
289,1515801600,1.97984,18.99076,29.88561
290,1515805200,NA,NA,42.90755
291,1515808800,1.38589,9.14084,40.31314
292,1515812400,1.38589,10.15122,37.46927
293,1515816000,1.28689,9.79781,33.77722
294,1515819600,1.58387,11.81791,31.23271
295,1515823200,2.27681,14.49385,27.19141
296,1515826800,3.29973,18.17942,20.70539
297,1515830400,6.0055,22.21477,13.52087
298,1515834000,9.33822,22.00505,13.22151
299,1515837600,6.73144,17.61584,20.40603
300,1515841200,5.11457,15.44721,27.44088
301,1515844800,4.22365,15.39874,30.68389
302,1515848400,5.18057,14.68927,29.08733
303,1515852000,4.22365,14.13575,30.73378
304,1515855600,3.69569,16.15774,28.83787
305,1515859200,2.77177,16.61453,29.38668
306,1515862800,3.20073,16.56303,28.23916
307,1515866400,3.20073,17.42186,27.64045
308,1515870000,2.67278,19.44384,23.44948
309,1515873600,2.63978,16.46327,26.14367
310,1515877200,1.88084,13.63593,30.33464
311,1515880800,1.61687,15.30367,29.58625
312,1515884400,1.55087,16.06162,29.13722
313,1515888000,1.32008,12.81231,32.28045
314,1515891600,NA,NA,28.13937
315,1515895200,1.25407,15.93138,27.24131
316,1515898800,1.58409,15.77941,26.19356
317,1515902400,1.45209,17.1957,22.05249
318,1515906000,1.51809,19.42112,19.45808
319,1515909600,1.25407,23.51818,17.01334
320,1515913200,1.94711,26.09719,15.41678
321,1515916800,2.04612,27.71564,15.61635
322,1515920400,2.77216,24.12403,15.41678
323,1515924000,4.25725,26.24727,13.02194
324,1515927600,5.24731,29.98939,11.3256
325,1515931200,4.68627,24.17324,18.21076
326,1515934800,6.40238,24.47549,17.01334
327,1515938400,3.63021,23.56706,18.56001
328,1515942000,3.96023,26.75327,16.06539
329,1515945600,5.24731,29.53418,14.46883
330,1515949200,5.47832,31.40542,14.01979
331,1515952800,5.01629,30.5965,17.9613
332,1515956400,3.26719,23.41558,23.49937
333,1515960000,3.03618,16.53705,30.38453
334,1515963600,2.54115,18.45939,27.88991
335,1515967200,2.11212,13.14894,33.02884
336,1515970800,1.58409,11.88485,32.52991
337,1515974400,1.4963,11.61425,33.67744
338,1515978000,NA,NA,41.41078
339,1515981600,0.9902,6.27995,48.19616
340,1515985200,1.45229,5.87525,48.79487
341,1515988800,1.08922,4.30516,50.74067
342,1515992400,1.32027,4.05217,56.12906
343,1515996000,2.04641,5.67321,58.92304
344,1515999600,2.34347,7.54707,54.78197
345,1516003200,2.67354,9.67414,51.13981
346,1516006800,3.56472,9.97874,51.2396
347,1516010400,1.81536,8.45809,53.93379
348,1516014000,2.64053,8.66136,54.23315
349,1516017600,2.5085,11.64888,51.78842
350,1516021200,4.35687,22.43634,36.6211
351,1516024800,3.56472,18.13144,44.05508
352,1516028400,2.9706,20.20708,40.91185
353,1516032000,2.37648,22.48527,37.61895
354,1516035600,2.60752,24.35907,32.03099
355,1516039200,2.0134,20.76327,34.77507
356,1516042800,4.15883,28.66463,21.90281
357,1516046400,3.4987,22.48624,29.53636
358,1516050000,2.07942,12.40808,42.00949
359,1516053600,2.21144,9.36992,44.75357
360,1516057200,1.55131,8.40723,44.80347
361,1516060800,1.71659,5.68227,51.04003
362,1516064400,NA,NA,57.02713
363,1516068000,0.99034,2.94285,59.57165
364,1516071600,0.99034,2.43588,59.27229
365,1516075200,1.32045,3.24784,55.77982
366,1516078800,1.48551,6.79704,52.5867
367,1516082400,1.98068,11.86796,55.231
368,1516086000,2.0467,20.18245,52.73637
369,1516089600,5.77698,33.11932,40.66239
370,1516093200,4.52255,24.14287,50.19186
371,1516096800,5.47988,17.80806,58.02498
372,1516100400,4.98471,14.66363,59.42197
373,1516104000,2.73994,10.65308,63.36348
374,1516107600,2.50886,10.34833,62.66498
375,1516111200,2.70693,11.41346,61.61724
376,1516114800,3.96136,20.44061,53.33508
377,1516118400,4.3905,25.61276,48.5953
378,1516122000,3.36715,19.98288,56.5282
379,1516125600,3.13607,20.18511,53.63444
380,1516129200,2.80596,21.24894,49.59315
381,1516132800,2.80596,18.61269,48.64519
382,1516136400,1.78261,13.64188,54.48261
383,1516140000,1.88164,12.67887,55.231
384,1516143600,1.35346,9.12879,59.2224
385,1516147200,2.11302,4.8811,65.10971
386,1516150800,NA,NA,66.05767
387,1516154400,1.38667,3.30473,65.95789
388,1516158000,1.08953,1.93312,66.65638
389,1516161600,1.28762,2.39072,67.25509
390,1516165200,1.48572,4.47253,64.511
391,1516168800,2.37715,13.76452,54.63229
392,1516172400,1.61778,16.55307,50.84046
393,1516176000,3.66477,23.00735,42.80777
394,1516179600,NA,NA,NA
395,1516183200,NA,NA,NA
396,1516186800,NA,NA,NA
397,1516190400,NA,NA,43.17364
398,1516194000,3.63176,13.31275,46.00089
399,1516197600,3.00446,12.44737,47.59745
400,1516201200,2.90541,17.06581,44.20476
401,1516204800,3.00446,23.61378,40.01379
402,1516208400,5.5797,33.8769,33.52776
403,1516212000,4.58922,29.40637,38.51701
404,1516215600,2.83938,19.95866,46.40003
405,1516219200,2.24509,13.20567,50.99014
406,1516222800,1.15556,10.00365,52.48691
407,1516226400,1.88191,6.50437,55.48046
408,1516230000,1.28762,2.23845,66.05767
409,1516233600,1.71527,1.76669,68.5024
410,1516237200,NA,NA,67.90369
411,1516240800,0.98958,1.47583,68.70197
412,1516244400,1.35243,0.36143,71.89509
413,1516248000,1.25347,0.15804,73.29208
414,1516251600,1.6493,1.47891,70.99703
415,1516255200,1.31944,5.89102,66.5566
416,1516258800,1.78125,10.71268,58.87315
417,1516262400,2.14409,16.75144,50.64089
418,1516266000,2.6059,15.99262,51.58885
419,1516269600,3.16666,13.76304,52.73637
420,1516273200,2.93576,15.23318,51.2396
421,1516276800,3.19965,13.66173,53.63444
422,1516280400,3.36458,17.01079,48.99444
423,1516284000,5.21179,22.09257,46.20046
424,1516287600,7.12499,29.25465,38.31744
425,1516291200,5.64061,27.21846,41.9097
426,1516294800,2.40798,33.59558,33.42798
427,1516298400,3.26562,43.34006,22.15227
428,1516302000,4.78298,47.50713,17.3127
429,1516305600,2.27604,30.80473,35.47357
430,1516309200,1.97916,28.82481,36.32174
431,1516312800,1.31944,27.60417,35.47357
432,1516316400,2.14409,27.55729,32.72948
433,1516320000,1.88948,18.87302,39.46497
434,1516323600,NA,NA,40.71228
435,1516327200,1.0546,11.41466,43.35658
436,1516330800,1.3512,8.57665,45.45207
437,1516334400,1.0546,8.16942,49.74282
438,1516338000,1.51598,15.62579,41.80992
439,1516341600,4.91046,29.79105,29.08733
440,1516345200,16.31327,52.16264,11.57506
441,1516348800,27.94677,60.33752,6.18667
442,1516352400,17.79629,47.6576,19.45808
443,1516356000,9.72205,33.82244,32.13077
444,1516359600,6.59122,22.75171,45.10282
445,1516363200,4.44907,16.09772,53.93379
446,1516366800,4.02064,15.68979,54.08347
447,1516370400,3.72404,17.97003,52.18756
448,1516374000,3.98769,24.10697,47.64734
449,1516377600,5.07524,28.27072,46.40003
450,1516381200,5.80027,35.77919,38.11787
451,1516384800,5.56958,38.82038,33.57765
452,1516388400,3.69108,32.1678,38.36733
453,1516392000,2.76831,25.87524,42.5583
454,1516395600,2.7024,21.97046,44.05508
455,1516399200,2.47171,17.86197,46.89895
456,1516402800,2.20806,13.65189,54.13336
457,1516406400,1.18534,10.34624,57.37638
458,1516410000,NA,NA,59.92089
459,1516413600,1.02071,8.2166,56.12906
460,1516417200,1.48168,6.19206,57.47616
461,1516420800,0.98778,5.63161,60.32003
462,1516424400,1.54753,7.7636,56.5781
463,1516428000,1.61338,8.01741,58.37423
464,1516431600,1.58046,13.03475,53.8839
465,1516435200,1.94264,21.60221,34.82497
466,1516438800,3.85236,40.31533,22.35184
467,1516442400,5.63037,39.56569,27.19141
468,1516446000,3.58895,26.93365,40.21336
469,1516449600,3.06213,23.48412,45.55185
470,1516453200,2.23898,21.2492,47.34798
471,1516456800,2.1402,21.80611,45.60175
472,1516460400,1.5146,23.57626,43.55615
473,1516464000,1.48168,19.67354,43.95529
474,1516467600,1.11949,19.51933,39.41508
475,1516471200,1.31705,20.43279,36.67099
476,1516474800,1.21827,17.23922,45.70153
477,1516478400,0.82315,23.116,37.71873
478,1516482000,0.6256,17.38774,41.2611
479,1516485600,0.95486,20.83609,39.51486
480,1516489200,1.25119,19.67216,35.72303
481,1516492800,1.27199,19.9337,30.33464
482,1516496400,NA,NA,24.49722
483,1516500000,1.38164,26.24973,13.72044
484,1516503600,2.03957,31.26917,6.03699
485,1516507200,2.26984,31.27069,6.88517
486,1516510800,4.80285,27.23483,9.92861
487,1516514400,1.44743,21.08309,14.56861
488,1516518000,3.84886,26.67129,8.43183
489,1516521600,7.03979,29.8838,4.64
490,1516525200,10.65837,30.00902,8.38194
491,1516528800,4.24361,20.79763,40.01379
492,1516532400,3.98044,19.07353,41.9097
493,1516536000,3.09225,23.52553,35.57335
494,1516539600,5.88842,28.71107,25.24561
495,1516543200,3.5199,16.18301,43.35658
496,1516546800,2.50011,14.04866,48.5454
497,1516550400,2.03957,12.17128,50.34153
498,1516554000,3.38831,14.15584,41.80992
499,1516557600,4.44099,22.77457,22.70109
500,1516561200,5.62525,31.90075,9.28001
501,1516564800,7.10558,36.41906,10.57721
502,1516568400,2.6317,19.9258,25.74453
503,1516572000,1.48033,13.63666,34.22626
504,1516575600,1.11847,9.12574,38.5669
505,1516579200,1.18319,7.16469,43.00734
506,1516582800,NA,NA,43.80562
507,1516586400,0.75593,5.4232,42.15916
508,1516590000,1.28179,4.56626,42.00949
509,1516593600,0.95312,6.94361,35.9226
510,1516597200,1.01886,10.58965,31.88131
511,1516600800,2.20204,27.30707,13.57076
512,1516604400,5.653,40.85108,6.33635
513,1516608000,18.76664,50.16144,2.14538
514,1516611600,21.33021,53.21802,5.83742
515,1516615200,14.92129,49.27277,14.06969
516,1516618800,7.59211,34.53606,29.43658
517,1516622400,5.81733,32.29533,32.43013
518,1516626000,3.51669,21.44321,42.85766
519,1516629600,2.6293,17.38614,50.591
520,1516633200,2.5307,25.94237,41.85981
521,1516636800,2.36637,27.96649,40.21336
522,1516640400,1.80765,30.69661,37.81852
523,1516644000,3.51669,31.72167,35.9226
524,1516647600,3.87822,39.72428,24.89636
525,1516651200,3.74676,37.24232,25.9441
526,1516654800,2.59644,25.99348,36.87056
527,1516658400,1.97198,16.97631,47.54755
528,1516662000,1.57758,10.23928,59.2224
529,1516665600,0.91942,7.29484,61.31788
530,1516669200,NA,NA,64.21165
531,1516672800,1.41196,3.85739,65.70842
532,1516676400,1.21494,2.99549,66.05767
533,1516680000,0.88658,2.53742,67.75402
534,1516683600,1.31345,4.26147,68.05337
535,1516687200,1.64182,6.64265,68.40262
536,1516690800,2.46273,10.79901,60.12046
537,1516694400,3.02094,11.81559,54.5325
538,1516698000,2.8896,9.53718,52.08777
539,1516701600,3.31647,9.99603,49.09422
540,1516705200,2.03585,10.28955,44.65379
541,1516708800,2.65974,8.5232,43.95529
542,1516712400,2.79109,9.84005,43.30669
543,1516716000,3.41498,11.21141,44.40433
544,1516719600,3.38214,12.67878,45.10282
545,1516723200,2.75825,12.92689,44.45422
546,1516726800,2.1672,13.32708,45.20261
547,1516730400,2.69258,11.71177,50.29164
548,1516734000,2.79109,11.15586,49.64304
549,1516737600,1.87167,11.45224,48.5454
550,1516741200,1.37913,8.00699,52.93594
551,1516744800,1.54331,4.41511,59.52175
552,1516748400,1.37913,2.94618,64.76047
553,1516752000,1.39974,1.63066,66.30713
554,1516755600,NA,NA,67.00563
555,1516759200,0.88577,2.13209,67.45466
556,1516762800,1.017,0.71688,66.45681
557,1516766400,1.31226,0.76999,64.76047
558,1516770000,1.14822,1.47675,61.76692
559,1516773600,1.37787,2.89506,60.12046
560,1516777200,2.39487,3.96601,58.32433
561,1516780800,2.16522,4.4193,58.22455
562,1516784400,1.64032,4.21247,55.92949
563,1516788000,1.93558,3.35508,57.57595
564,1516791600,2.23084,3.55994,55.77982
565,1516795200,2.52609,4.16947,55.82971
566,1516798800,1.47629,17.10983,53.68433
567,1516802400,1.21384,16.50058,59.02283
568,1516806000,3.44467,18.59361,58.5239
569,1516809600,4.95377,31.30296,45.2525
570,1516813200,2.42767,15.80281,61.8667
571,1516816800,2.49329,14.69054,60.96864
572,1516820400,2.52609,12.97098,62.96434
573,1516824000,1.90277,9.52597,66.10756
574,1516827600,1.5091,7.44868,65.70842
575,1516831200,1.73874,7.75415,63.66283
576,1516834800,1.57471,4.76833,65.05982
577,1516838400,1.17995,4.66228,62.06627
578,1516842000,NA,NA,62.76477
579,1516845600,0.91774,2.03081,62.61509
580,1516849200,1.14718,1.22399,62.71487
581,1516852800,1.21273,1.98297,62.16606
582,1516856400,1.21273,3.85364,60.5695
583,1516860000,2.06492,11.79921,51.63874
584,1516863600,3.3432,20.75988,44.554
585,1516867200,4.91647,26.18416,37.86841
586,1516870800,4.91647,17.89254,46.5996
587,1516874400,3.93318,12.47369,54.63229
588,1516878000,3.67096,9.3872,58.92304
589,1516881600,4.16261,9.13894,57.2267
590,1516885200,2.85155,7.45841,60.46971
591,1516888800,3.37598,7.61493,61.61724
592,1516892400,3.76929,15.20235,53.78412
593,1516896000,5.44089,27.0485,38.76647
594,1516899600,3.53986,21.3684,46.84906
595,1516903200,2.9171,20.75595,47.09852
596,1516906800,2.75322,18.68154,47.99659
597,1516910400,2.68767,17.06305,47.84691
598,1516914000,1.76993,13.91995,49.2439
599,1516917600,1.57327,8.7106,55.53035
600,1516921200,1.08162,9.81836,53.68433
601,1516924800,1.2662,6.75037,55.43057
602,1516928400,NA,NA,44.20476
603,1516932000,1.11338,9.56192,35.17421
604,1516935600,1.34261,7.79549,30.5841
605,1516939200,1.8993,13.35972,22.50152
606,1516942800,3.7986,24.59702,9.77893
607,1516946400,23.9377,34.39734,2.14538
608,1516950000,13.1641,36.51445,2.6942
609,1516953600,25.08383,42.69623,1.74624
610,1516957200,10.15142,42.70038,8.33205
611,1516960800,4.78099,31.17614,18.90926
612,1516964400,8.02289,32.9263,19.45808
613,1516968000,9.13628,32.53303,16.86367
614,1516971600,6.6148,24.62483,26.34324
615,1516975200,6.64754,30.13335,20.30625
616,1516978800,3.63486,30.91215,24.24776
617,1516982400,3.7986,36.57357,19.75743
618,1516986000,2.91444,44.85241,12.42323
619,1516989600,2.58697,42.72675,10.32775
620,1516993200,5.46867,45.93885,3.69205
621,1516996800,14.11375,41.17295,0.94796
622,1517000400,34.67855,45.01447,0.99785
623,1517004000,37.88771,46.56217,0.79828
624,1517007600,61.13773,48.00457,0.94796
625,1517011200,53.00084,44.6696,1.04774
626,1517014800,NA,NA,0.84817
627,1517018400,26.69672,44.42625,0.74839
628,1517022000,12.39958,41.75022,1.79613
629,1517025600,2.51918,25.73574,12.47313
630,1517029200,3.07536,18.56929,20.90496
631,1517032800,4.05685,24.23666,13.47098
632,1517036400,3.56611,20.29177,27.49077
633,1517040000,4.05685,20.80203,26.99184
634,1517043600,4.3513,14.49147,38.5669
635,1517047200,4.22044,12.11616,45.35228
636,1517050800,3.36981,10.49091,51.73852
637,1517054400,3.04264,8.5176,55.231
638,1517058000,2.61733,8.76567,55.72992
639,1517061600,2.12658,8.7605,53.13551
640,1517065200,2.12658,8.2049,54.38283
641,1517068800,2.42103,8.71309,53.33508
642,1517072400,1.99571,10.37542,49.69293
643,1517076000,2.42103,10.63244,46.40003
