"","date","no","no2","o3"
"2005",2018-03-25 12:00:00,"missing",15.34576,67.55445
"2006",2018-03-25 13:00:00,"1.82241",14.08236,75.63703
"2007",2018-03-25 14:00:00,"1.92366",13.67141,74.83875
"2008",2018-03-25 15:00:00,"1.9574",13.4151,73.44176
"2009",2018-03-25 16:00:00,"1.65367",20.0178,67.30498
"2010",2018-03-25 17:00:00,"missing",31.46985,54.5325
"2011",2018-03-25 18:00:00,"missing",31.1282,54.5824
"2012",2018-03-25 19:00:00,"0.87746",44.32391,38.11787
"2013",2018-03-25 20:00:00,"missing",74.8726,5.73764
"2014",2018-03-25 21:00:00,"43.77157",80.3765,0.99785
"2015",2018-03-25 22:00:00,"37.05565",75.0248,1.19742
"2016",2018-03-25 23:00:00,"missing",73.44213,1.44688
"2017",2018-03-26 00:00:00,"missing",73.58258,4.59011
"2018",2018-03-26 01:00:00,"0.76587",37.80854,37.31959
"2019",2018-03-26 02:00:00,"missing",31.94367,42.80777
"2020",2018-03-26 03:00:00,"missing",26.46188,48.29594
"2021",2018-03-26 04:00:00,"0.27031",23.44632,54.93164
"2022",2018-03-26 05:00:00,"1.99352",34.73142,46.05078
"2023",2018-03-26 06:00:00,"missing",70.2259,10.87657
"2024",2018-03-26 07:00:00,"29.66634",55.22935,24.34754
"2025",2018-03-26 08:00:00,"15.44136",46.21622,37.71873
"2026",2018-03-26 09:00:00,"missing",27.93001,62.81466
"2027",2018-03-26 10:00:00,"4.89934",22.6978,66.45681
"2028",2018-03-26 11:00:00,"1.99352",17.32226,73.14241
"2029",2018-03-26 12:00:00,"4.05462",22.04728,69.35058
"2030",2018-03-26 13:00:00,"missing",20.63717,72.84305
"2031",2018-03-26 14:00:00,"2.70308",16.3879,77.68262
"2032",2018-03-26 15:00:00,"missing",19.26739,78.5308
"2033",2018-03-26 16:00:00,"5.3048",22.22971,74.58929
"2034",2018-03-26 17:00:00,"1.21639",31.51952,67.30498
"2035",2018-03-26 18:00:00,"0.50683",40.59523,56.5282
"2036",2018-03-26 19:00:00,"1.35154",65.26014,30.43443
"2037",2018-03-26 20:00:00,"missing",59.4278,31.78152
"2038",2018-03-26 21:00:00,"0.81093",52.41777,32.5798
"2039",2018-03-26 22:00:00,"0.54062",45.91978,36.27185
"2040",2018-03-26 23:00:00,"missing",33.17376,49.64304
"2041",2018-03-27 00:00:00,"missing",27.88271,56.01265
"2042",2018-03-27 01:00:00,"0.09021",20.43618,65.12634
"2043",2018-03-27 02:00:00,"0.10149",9.32848,86.16435
"2044",2018-03-27 03:00:00,"0.20297",10.35197,78.68047
"2045",2018-03-27 04:00:00,"0.27063",11.11974,83.66972
"2046",2018-03-27 05:00:00,"missing",19.16538,76.58499
"2047",2018-03-27 06:00:00,"missing",34.77047,57.62584
"2048",2018-03-27 07:00:00,"missing",47.54267,40.86196
"2049",2018-03-27 08:00:00,"missing",50.72099,32.52991
"2050",2018-03-27 09:00:00,"13.26087",54.92448,23.49937
"2051",2018-03-27 10:00:00,"9.50588",41.56008,29.38668
"2052",2018-03-27 11:00:00,"9.06611",34.95471,28.38883
"2053",2018-03-27 12:00:00,"8.42336",29.22448,31.03314
"2054",2018-03-27 13:00:00,"3.99179",18.99936,49.04433
"2055",2018-03-27 14:00:00,"missing",22.46666,47.99659
"2056",2018-03-27 15:00:00,"3.1799",18.24489,52.5867
"2057",2018-03-27 16:00:00,"missing",27.57949,53.48476
"2058",2018-03-27 17:00:00,"2.43567",21.28285,63.36348
"2059",2018-03-27 18:00:00,"missing",21.4132,68.15316
"2060",2018-03-27 19:00:00,"0.67658",26.23577,62.36563
"2061",2018-03-27 20:00:00,"0.77806",36.12817,52.48691
"2062",2018-03-27 21:00:00,"0.37212",30.70129,55.77982
"2063",2018-03-27 22:00:00,"0.30446",37.5208,40.96174
"2064",2018-03-27 23:00:00,"missing",34.855,39.2654
"2065",2018-03-28 00:00:00,"0.36127",22.30382,51.15644
"2066",2018-03-28 01:00:00,"missing",14.43605,60.66928
"2067",2018-03-28 02:00:00,"0.16935",14.67659,60.27014
"2068",2018-03-28 03:00:00,"0.20321",17.39633,56.77767
"2069",2018-03-28 04:00:00,"0.16935",22.7863,49.54325
"2070",2018-03-28 05:00:00,"18.25538",41.91659,36.12217
"2071",2018-03-28 06:00:00,"4.84326",55.2444,32.18066
"2072",2018-03-28 07:00:00,"missing",38.45438,65.75832
"2073",2018-03-28 08:00:00,"missing",39.02985,64.06197
"2074",2018-03-28 09:00:00,"missing",59.87957,41.66024
"2075",2018-03-28 10:00:00,"4.03041",51.56334,45.75142
"2076",2018-03-28 11:00:00,"6.06255",48.80673,48.94454
"2077",2018-03-28 12:00:00,"5.68999",35.00633,59.871
"2078",2018-03-28 13:00:00,"5.08035",25.57299,58.82326
"2079",2018-03-28 14:00:00,"6.36737",22.82968,61.61724
"2080",2018-03-28 15:00:00,"4.47071",19.52725,68.35273
"2081",2018-03-28 16:00:00,"2.9466",24.1739,62.41552
"2082",2018-03-28 17:00:00,"1.25315",20.25192,68.5523
"2083",2018-03-28 18:00:00,"missing",35.86207,51.58885
"2084",2018-03-28 19:00:00,"1.18541",55.05304,28.68819
"2085",2018-03-28 20:00:00,"missing",79.4309,2.34495
"2086",2018-03-28 21:00:00,"11.10903",77.97323,1.59656
"2087",2018-03-28 22:00:00,"5.68999",59.48945,18.16087
"2088",2018-03-28 23:00:00,"0.91446",52.2862,18.51012
"2089",2018-03-29 00:00:00,"missing",42.60996,24.48059
"2090",2018-03-29 01:00:00,"0.40691",34.11521,30.86683
"2091",2018-03-29 02:00:00,"missing",26.71818,37.51916
"2092",2018-03-29 03:00:00,"0.20346",20.65485,46.00089
"2093",2018-03-29 04:00:00,"0.27127",25.89535,39.56475
"2094",2018-03-29 05:00:00,"85.38336",86.25163,8.28216
"2095",2018-03-29 06:00:00,"missing",74.09333,9.18022
"2096",2018-03-29 07:00:00,"25.53363",64.34693,20.45593
"2097",2018-03-29 08:00:00,"10.24058",42.52202,46.69938
"2098",2018-03-29 09:00:00,"5.49329",25.23703,67.30498
"2099",2018-03-29 10:00:00,"missing",17.93368,74.24004
"2100",2018-03-29 11:00:00,"3.11965",19.67789,73.64133
"2101",2018-03-29 12:00:00,"3.25528",20.24076,73.39187
"2102",2018-03-29 13:00:00,"2.64492",23.84888,69.25079
"2103",2018-03-29 14:00:00,"2.37364",25.03566,67.75402
"2104",2018-03-29 15:00:00,"4.61165",33.0639,58.72347
"2105",2018-03-29 16:00:00,"5.56111",48.30959,43.15701
"2106",2018-03-29 17:00:00,"2.06846",33.00643,58.72347
"2107",2018-03-29 18:00:00,"missing",32.86858,58.77337
"2108",2018-03-29 19:00:00,"0.91555",31.63947,62.61509
"2109",2018-03-29 20:00:00,"0.98337",38.01052,57.12691
"2110",2018-03-29 21:00:00,"missing",37.18709,57.02713
"2111",2018-03-29 22:00:00,"0.77991",33.85162,57.8753
"2112",2018-03-29 23:00:00,"missing",32.00463,58.92304
"2113",2018-03-30 00:00:00,"0.22633",23.11471,66.19072
"2114",2018-03-30 01:00:00,"0.2716",19.06641,65.59201
"2115",2018-03-30 02:00:00,"0.30555",22.01568,60.5695
"2116",2018-03-30 03:00:00,"0.23765",21.39947,53.48476
"2117",2018-03-30 04:00:00,"0.91664",36.82275,40.11357
"2118",2018-03-30 05:00:00,"1.69747",46.48169,30.53421
"2119",2018-03-30 06:00:00,"3.80233",44.95216,29.63615
"2120",2018-03-30 07:00:00,"9.74348",46.69873,29.98539
"2121",2018-03-30 08:00:00,"missing",28.51327,54.23315
"2122",2018-03-30 09:00:00,"6.00905",34.10816,50.04218
"2123",2018-03-30 10:00:00,"missing",36.23215,46.35013
"2124",2018-03-30 11:00:00,"5.7714",35.50157,46.30024
"2125",2018-03-30 12:00:00,"4.65107",33.56635,51.08992
"2126",2018-03-30 13:00:00,"4.78687",37.11407,53.78412
"2127",2018-03-30 14:00:00,"3.49679",34.97607,58.27444
"2128",2018-03-30 15:00:00,"missing",34.82353,56.27874
"2129",2018-03-30 16:00:00,"3.05545",36.88761,51.43917
"2130",2018-03-30 17:00:00,"missing",55.92528,25.04604
"2131",2018-03-30 18:00:00,"missing",53.83994,24.19786
"2132",2018-03-30 19:00:00,"missing",32.18731,49.39358
"2133",2018-03-30 20:00:00,"missing",25.91449,57.97509
"2134",2018-03-30 21:00:00,"0.64504",21.80383,55.43057
"2135",2018-03-30 22:00:00,"0.50924",20.10836,53.18541
"2136",2018-03-30 23:00:00,"0.30555",21.34681,49.54325
"2137",2018-03-31 00:00:00,"0.27192",17.57832,54.14999
"2138",2018-03-31 01:00:00,"0.27192",13.25122,56.54483
"2139",2018-03-31 02:00:00,"0.20394",13.95644,54.13336
"2140",2018-03-31 03:00:00,"0.20394",13.75039,51.8882
"2141",2018-03-31 04:00:00,"missing",12.35893,51.13981
"2142",2018-03-31 05:00:00,"0.50985",19.61745,46.30024
"2143",2018-03-31 06:00:00,"1.01969",21.72044,46.74927
"2144",2018-03-31 07:00:00,"1.56352",21.81381,45.05293
"2145",2018-03-31 08:00:00,"missing",17.32854,49.09422
"2146",2018-03-31 09:00:00,"missing",19.17819,43.80562
"2147",2018-03-31 10:00:00,"1.9714",24.6913,33.82712
"2148",2018-03-31 11:00:00,"4.99648",26.33752,31.18281
"2149",2018-03-31 12:00:00,"9.34715",28.26927,30.08518
"2150",2018-03-31 13:00:00,"4.75855",21.55102,43.9054
"2151",2018-03-31 14:00:00,"missing",22.73944,43.65594
"2152",2018-03-31 15:00:00,"4.86052",20.15835,51.28949
"2153",2018-03-31 16:00:00,"3.36498",21.52425,51.98799
"2154",2018-03-31 17:00:00,"missing",22.16112,59.67143
"2155",2018-03-31 18:00:00,"1.73347",21.75928,54.38283
"2156",2018-03-31 19:00:00,"1.29161",17.64607,57.12691
"2157",2018-03-31 20:00:00,"0.74777",17.1406,49.99229
"2158",2018-03-31 21:00:00,"1.12166",16.77337,50.34153
"2159",2018-03-31 22:00:00,"0.54383",13.43527,57.42627
"2160",2018-03-31 23:00:00,"missing",11.42626,58.67358
"2161",2018-04-01 00:00:00,"missing",12.43633,57.80878
"2162",2018-04-01 01:00:00,"0.6806",10.64679,59.73795
"2163",2018-04-01 02:00:00,"0.37433",9.58633,60.27014
"2164",2018-04-01 03:00:00,"0.27224",9.53657,59.07272
"2165",2018-04-01 04:00:00,"0.30627",9.89699,58.93967
"2166",2018-04-01 05:00:00,"1.19105",12.04746,56.5781
"2167",2018-04-01 06:00:00,"missing",13.42369,55.33078
"2168",2018-04-01 07:00:00,"4.56",17.71256,55.08132
"2169",2018-04-01 08:00:00,"missing",17.05415,57.97509
"2170",2018-04-01 09:00:00,"missing",12.99722,63.16391
"2171",2018-04-01 10:00:00,"3.16478",13.14712,64.86025
"2172",2018-04-01 11:00:00,"missing",13.42852,66.35703
"2173",2018-04-01 12:00:00,"2.89254",15.7307,66.90584
"2174",2018-04-01 13:00:00,"missing",15.64203,65.65853
"2175",2018-04-01 14:00:00,"missing",14.77732,67.55445
"2176",2018-04-01 15:00:00,"1.73552",19.05202,63.56305
"2177",2018-04-01 16:00:00,"missing",26.16274,58.22455
"2178",2018-04-01 17:00:00,"1.2591",28.65343,56.67788
"2179",2018-04-01 18:00:00,"1.22507",36.08084,48.29594
"2180",2018-04-01 19:00:00,"1.63343",40.97324,42.85766
"2181",2018-04-01 20:00:00,"1.53134",39.32464,40.86196
"2182",2018-04-01 21:00:00,"missing",23.45581,64.71057
"2183",2018-04-01 22:00:00,"0.61254",17.21522,75.88649
"2184",2018-04-01 23:00:00,"missing",22.26837,69.45036
"2185",2018-04-02 00:00:00,"0.36342",22.64501,NA
"2186",2018-04-02 01:00:00,"0.36342",18.23865,67.25509
"2187",2018-04-02 02:00:00,"0.27256",19.56561,61.91659
"2188",2018-04-02 03:00:00,"0.27256",21.94092,61.06842
"2189",2018-04-02 04:00:00,"missing",15.79551,70.4981
"2190",2018-04-02 05:00:00,"0.23849",13.93778,71.39617
"2191",2018-04-02 06:00:00,"0.6814",19.35183,62.5652
"2192",2018-04-02 07:00:00,"missing",22.59411,56.5282
"2193",2018-04-02 08:00:00,"missing",22.4193,54.98154
"2194",2018-04-02 09:00:00,"2.72561",19.62547,57.92519
"2195",2018-04-02 10:00:00,"2.72561",19.57383,57.77552
"2196",2018-04-02 11:00:00,"2.24863",20.25356,57.62584
"2197",2018-04-02 12:00:00,"3.47515",24.41445,51.8882
"2198",2018-04-02 13:00:00,"missing",28.19481,47.39788
"2199",2018-04-02 14:00:00,"2.9641",21.89328,52.98584
"2200",2018-04-02 15:00:00,"missing",21.09241,53.18541
"2201",2018-04-02 16:00:00,"1.56722",24.86131,48.74497
"2202",2018-04-02 17:00:00,"1.73757",29.0409,44.65379
"2203",2018-04-02 18:00:00,"1.39687",33.02298,40.41293
"2204",2018-04-02 19:00:00,"1.46501",37.72074,33.07873
"2205",2018-04-02 20:00:00,"1.12431",33.33763,35.32389
"2206",2018-04-02 21:00:00,"0.78361",28.12832,44.05508
"2207",2018-04-02 22:00:00,"0.44291",17.85858,57.62584
"2208",2018-04-02 23:00:00,"0.27256",16.72558,60.07057
"2209",2018-04-03 00:00:00,"0.13644",10.95777,65.99115
"2210",2018-04-03 01:00:00,"0.18192",8.82008,66.19072
"2211",2018-04-03 02:00:00,"0.10233",8.16663,66.45681
"2212",2018-04-03 03:00:00,"0.10233",7.39115,68.35273
"2213",2018-04-03 04:00:00,"0.23877",10.33558,65.75832
"2214",2018-04-03 05:00:00,"0.51166",18.65429,57.21007
"2215",2018-04-03 06:00:00,"3.51336",33.49056,44.25465
"2216",2018-04-03 07:00:00,"3.06993",29.15568,45.80132
"2217",2018-04-03 08:00:00,"4.02502",25.83007,49.69293
"2218",2018-04-03 09:00:00,"2.79704",23.42191,54.54913
"2219",2018-04-03 10:00:00,"3.06993",25.01976,54.13336
"2220",2018-04-03 11:00:00,"4.87777",23.90214,56.12906
"2221",2018-04-03 12:00:00,"3.00171",15.81855,69.94929
"2222",2018-04-03 13:00:00,"2.08073",12.88798,80.4766
"2223",2018-04-03 14:00:00,"1.56907",16.15406,83.37037
"2224",2018-04-03 15:00:00,"2.86527",21.19765,81.62413
"2225",2018-04-03 16:00:00,"1.50085",18.79191,82.4723
"2226",2018-04-03 17:00:00,"1.02331",17.30108,80.5265
"2227",2018-04-03 18:00:00,"0.54577",21.34204,75.03832
"2228",2018-04-03 19:00:00,"0.44343",17.82831,76.38542
"2229",2018-04-03 20:00:00,"0.37521",21.81034,70.4981
"2230",2018-04-03 21:00:00,"0.47754",26.56484,61.06842
"2231",2018-04-03 22:00:00,"0.3411",24.44759,60.96864
"2232",2018-04-03 23:00:00,"0.47754",25.99615,56.12906
"2233",2018-04-04 00:00:00,"0.22767",21.59755,60.66928
"2234",2018-04-04 01:00:00,"0.31874",13.03813,65.92462
"2235",2018-04-04 02:00:00,"0.2732",11.33082,67.2052
"2236",2018-04-04 03:00:00,"0.23905",9.57156,71.14671
"2237",2018-04-04 04:00:00,"0.47811",13.55293,72.94284
"2238",2018-04-04 05:00:00,"0.75131",22.65803,61.8667
"2239",2018-04-04 06:00:00,"5.97634",36.74835,52.28734
"2240",2018-04-04 07:00:00,"4.20051",28.29089,58.97294
"2241",2018-04-04 08:00:00,"3.07355",15.73286,74.78886
"2242",2018-04-04 09:00:00,"1.91243",13.4241,77.8323
"2243",2018-04-04 10:00:00,"missing",12.95765,77.98198
"2244",2018-04-04 11:00:00,"1.36602",13.2267,75.03832
"2245",2018-04-04 12:00:00,NA,NA,69.55015
"2246",2018-04-04 13:00:00,"1.46847",13.7425,81.07531
"2247",2018-04-04 14:00:00,"2.08318",16.00914,78.18155
"2248",2018-04-04 15:00:00,"1.53677",13.79306,83.02112
"2249",2018-04-04 16:00:00,"10.21101",32.37749,79.92779
"2250",2018-04-04 17:00:00,"0.85376",20.1717,77.88219
"2251",2018-04-04 18:00:00,"0.44396",22.97402,71.69552
"2252",2018-04-04 19:00:00,"0.37566",24.83862,67.15531
"2253",2018-04-04 20:00:00,"0.2049",21.52893,63.66283
"2254",2018-04-04 21:00:00,"0.2732",12.4178,71.34628
"2255",2018-04-04 22:00:00,"missing",9.98685,71.8452
"2256",2018-04-04 23:00:00,"missing",8.38045,69.94929
"2257",2018-04-05 00:00:00,"missing",7.60013,73.04262
"2258",2018-04-05 01:00:00,"0.50162",10.84439,71.97825
"2259",2018-04-05 02:00:00,"0.68403",12.94963,72.04477
"2260",2018-04-05 03:00:00,"0.51302",9.99737,73.24219
"2261",2018-04-05 04:00:00,"0.41042",9.63624,71.29638
"2262",2018-04-05 05:00:00,"1.12865",15.84527,60.27014
"2263",2018-04-05 06:00:00,"5.23285",29.04641,49.29379
"2264",2018-04-05 07:00:00,"4.1384",18.5407,63.2138
"2265",2018-04-05 08:00:00,"4.65142",16.92453,63.06412
"2266",2018-04-05 09:00:00,"3.14655",12.7512,66.25724
"2267",2018-04-05 10:00:00,"missing",12.06648,67.65423
"2268",2018-04-05 11:00:00,"3.14655",12.44013,66.90584
"2269",2018-04-05 12:00:00,"3.52277",14.66296,68.30283
"2270",2018-04-05 13:00:00,"4.61722",19.05082,67.65423
"2271",2018-04-05 14:00:00,"missing",16.17186,73.64133
"2272",2018-04-05 15:00:00,"2.39411",13.74938,77.73252
"2273",2018-04-05 16:00:00,"2.0521",17.02165,74.5394
"2274",2018-04-05 17:00:00,"16.7246",37.19351,68.95144
"2275",2018-04-05 18:00:00,"0.82084",25.80509,68.35273
"2276",2018-04-05 19:00:00,"0.54723",22.95831,72.29423
"2277",2018-04-05 20:00:00,"0.54723",22.38801,71.8452
"2278",2018-04-05 21:00:00,"missing",25.03097,71.29638
"2279",2018-04-05 22:00:00,"0.61563",22.07574,71.94499
"2280",2018-04-05 23:00:00,"0.61563",31.61543,61.96649
"2281",2018-04-06 00:00:00,"0.36536",25.6132,67.05552
"2282",2018-04-06 01:00:00,"0.36536",17.23494,69.11774
"2283",2018-04-06 02:00:00,"missing",17.34037,65.80821
"2284",2018-04-06 03:00:00,"0.20552",17.49734,66.45681
"2285",2018-04-06 04:00:00,"0.47954",20.14113,61.06842
"2286",2018-04-06 05:00:00,"1.47287",27.70603,47.99659
"2287",2018-04-06 06:00:00,"6.50802",41.12164,34.42583
"2288",2018-04-06 07:00:00,"7.70687",42.97056,35.42368
"2289",2018-04-06 08:00:00,"missing",33.48008,48.04648
"2290",2018-04-06 09:00:00,"6.8163",26.52363,57.8753
"2291",2018-04-06 10:00:00,"2.80873",21.7629,63.56305
"2292",2018-04-06 11:00:00,"missing",12.53501,71.39617
"2293",2018-04-06 12:00:00,"3.87056",16.29185,78.28133
"2294",2018-04-06 13:00:00,"missing",13.45211,81.87359
"2295",2018-04-06 14:00:00,"3.66504",15.62028,81.37467
"2296",2018-04-06 15:00:00,"2.32919",14.96813,83.37037
"2297",2018-04-06 16:00:00,"1.60988",17.10968,83.8194
"2298",2018-04-06 17:00:00,"1.13034",20.28574,78.63058
"2299",2018-04-06 18:00:00,"0.95908",36.64706,58.5239
"2300",2018-04-06 19:00:00,"2.4662",64.19671,32.43013
"2301",2018-04-06 20:00:00,"1.43862",60.00794,34.17636
"2302",2018-04-06 21:00:00,"2.12367",65.08544,24.34754
"2303",2018-04-06 22:00:00,"4.89814",80.98067,12.6228
"2304",2018-04-06 23:00:00,"missing",68.23912,20.70539
"2305",2018-04-07 00:00:00,"missing",62.09749,22.41836
"2306",2018-04-07 01:00:00,"5.25992",72.38722,9.04717
"2307",2018-04-07 02:00:00,"missing",73.77708,10.17807
"2308",2018-04-07 03:00:00,"1.85241",59.52757,16.86367
"2309",2018-04-07 04:00:00,"1.98962",55.05182,18.46023
"2310",2018-04-07 05:00:00,"8.61027",67.47551,4.6899
"2311",2018-04-07 06:00:00,"26.07093",70.24829,3.59226
"2312",2018-04-07 07:00:00,"18.14674",65.07702,11.27571
"2313",2018-04-07 08:00:00,"missing",69.12649,7.93291
"2314",2018-04-07 09:00:00,"missing",51.48708,32.67959
"2315",2018-04-07 10:00:00,"3.39608",17.73206,64.511
"2316",2018-04-07 11:00:00,"1.88671",12.19189,72.4938
"2317",2018-04-07 12:00:00,"1.54367",15.68282,70.64778
"2318",2018-04-07 13:00:00,"1.26924",12.51447,68.5024
"2319",2018-04-07 14:00:00,"missing",12.61792,72.79316
"2320",2018-04-07 15:00:00,"1.23494",11.05858,82.42241
"2321",2018-04-07 16:00:00,"missing",15.90078,80.5265
"2322",2018-04-07 17:00:00,"1.20064",23.85525,64.11186
"2323",2018-04-07 18:00:00,"missing",31.45258,42.65809
"2324",2018-04-07 19:00:00,"0.72038",32.23807,40.31314
"2325",2018-04-07 20:00:00,"0.48025",32.60626,44.40433
"2326",2018-04-07 21:00:00,"0.24013",21.79088,55.92949
"2327",2018-04-07 22:00:00,"0.24013",19.86626,60.12046
"2328",2018-04-07 23:00:00,"missing",20.4893,55.18111
"2329",2018-04-08 00:00:00,"0.18323",20.83766,58.14139
"2330",2018-04-08 01:00:00,"0.27484",15.2786,59.27229
"2331",2018-04-08 02:00:00,"0.24048",15.1576,57.72562
"2332",2018-04-08 03:00:00,"missing",16.25231,51.53895
"2333",2018-04-08 04:00:00,"0.20613",16.56493,47.59745
"2334",2018-04-08 05:00:00,"0.27484",16.92849,43.55615
"2335",2018-04-08 06:00:00,"0.65275",19.78776,36.5712
"2336",2018-04-08 07:00:00,"0.85888",20.40953,36.22196
"2337",2018-04-08 08:00:00,"1.40855",24.41217,33.07873
"2338",2018-04-08 09:00:00,"4.74099",31.65064,26.44303
"2339",2018-04-08 10:00:00,"3.84776",35.05221,43.45637
"2340",2018-04-08 11:00:00,"1.44291",27.3814,58.27444
"2341",2018-04-08 12:00:00,"4.01953",32.86106,55.97939
"2342",2018-04-08 13:00:00,"4.53486",38.06262,43.10712
"2343",2018-04-08 14:00:00,"5.22196",43.3134,24.69679
"2344",2018-04-08 15:00:00,"6.83664",36.14842,20.00689
"2345",2018-04-08 16:00:00,"3.57292",30.41975,38.31744
"2346",2018-04-08 17:00:00,"2.98888",31.47157,32.92905
"2347",2018-04-08 18:00:00,"4.1226",38.38213,24.6469
"2348",2018-04-08 19:00:00,"missing",33.49836,23.59915
"2349",2018-04-08 20:00:00,"missing",27.5331,33.22841
"2350",2018-04-08 21:00:00,"1.40855",22.01549,46.35013
"2351",2018-04-08 22:00:00,"0.85888",18.69017,49.49336
"2352",2018-04-08 23:00:00,"0.72146",16.71261,46.89895
"2353",2018-04-09 00:00:00,"0.5505",15.02077,41.97622
"2354",2018-04-09 01:00:00,"missing",12.37815,41.84318
"2355",2018-04-09 02:00:00,"missing",10.22354,47.64734
"2356",2018-04-09 03:00:00,"0.41287",11.21339,49.19401
"2357",2018-04-09 04:00:00,"0.65372",12.25316,49.09422
"2358",2018-04-09 05:00:00,"2.2708",18.64545,42.85766
"2359",2018-04-09 06:00:00,"missing",31.99672,31.98109
"2360",2018-04-09 07:00:00,"5.71141",37.37596,27.49077
"2361",2018-04-09 08:00:00,"6.08988",39.56157,27.09163
"2362",2018-04-09 09:00:00,"8.4639",46.04574,21.45378
"2363",2018-04-09 10:00:00,"7.15647",42.62299,26.34324
"2364",2018-04-09 11:00:00,"10.70029",46.79161,22.85077
"2365",2018-04-09 12:00:00,"missing",44.65592,23.99829
"2366",2018-04-09 13:00:00,"missing",48.68341,21.35399
"2367",2018-04-09 14:00:00,"13.52159",61.93144,15.51657
"2368",2018-04-09 15:00:00,"11.52604",66.03499,19.55786
"2369",2018-04-09 16:00:00,"14.96665",68.06565,18.80947
"2370",2018-04-09 17:00:00,"8.53271",64.04913,16.01549
"2371",2018-04-09 18:00:00,"11.42282",72.71663,9.28001
"2372",2018-04-09 19:00:00,"8.25746",70.83799,12.17377
"2373",2018-04-09 20:00:00,"6.778",66.73964,13.22151
"2374",2018-04-09 21:00:00,"6.778",70.44492,8.6813
"2375",2018-04-09 22:00:00,"5.81463",64.92901,11.07614
"2376",2018-04-09 23:00:00,"2.37402",51.99126,20.90496
"2377",2018-04-10 00:00:00,"1.42423",45.76729,25.61148
"2378",2018-04-10 01:00:00,"0.68914",31.21273,40.57923
"2379",2018-04-10 02:00:00,"missing",26.80781,45.55185
"2380",2018-04-10 03:00:00,"missing",20.1653,48.64519
"2381",2018-04-10 04:00:00,"1.24046",29.46134,39.21551
"2382",2018-04-10 05:00:00,"1.41274",23.91767,51.93809
"2383",2018-04-10 06:00:00,"3.48018",37.47478,41.56045
"2384",2018-04-10 07:00:00,"5.40978",43.76828,36.22196
"2385",2018-04-10 08:00:00,"8.02853",45.0847,31.38238
"2386",2018-04-10 09:00:00,"missing",45.22523,33.52776
"2387",2018-04-10 10:00:00,"11.81882",47.32292,33.37808
"2388",2018-04-10 11:00:00,"19.08928",51.80443,28.78797
"2389",2018-04-10 12:00:00,"14.67876",46.3877,39.51486
"2390",2018-04-10 13:00:00,"9.68247",36.95555,52.73637
"2391",2018-04-10 14:00:00,"5.58207",36.39509,54.48261
"2392",2018-04-10 15:00:00,"5.85772",44.91097,56.67788
"2393",2018-04-10 16:00:00,"missing",29.28207,66.45681
"2394",2018-04-10 17:00:00,"3.10115",40.56501,55.38068
"2395",2018-04-10 18:00:00,"3.58355",52.57977,38.16776
"2396",2018-04-10 19:00:00,"2.79103",54.00404,28.48862
"2397",2018-04-10 20:00:00,"2.82549",47.46944,27.54066
"2398",2018-04-10 21:00:00,"missing",47.25249,18.75958
"2399",2018-04-10 22:00:00,"3.54909",48.65992,13.77033
"2400",2018-04-10 23:00:00,"missing",46.63533,12.42323
"2401",2018-04-11 00:00:00,"1.10427",30.34959,25.61148
"2402",2018-04-11 01:00:00,"0.64416",19.2572,35.45694
"2403",2018-04-11 02:00:00,"missing",17.48129,38.51701
"2404",2018-04-11 03:00:00,"0.48312",21.72059,30.93335
"2405",2018-04-11 04:00:00,"missing",26.84053,21.85292
"2406",2018-04-11 05:00:00,"missing",26.42467,25.19571
"2407",2018-04-11 06:00:00,"6.28051",33.87908,25.49507
"2408",2018-04-11 07:00:00,"5.07272",26.20194,38.41723
"2409",2018-04-11 08:00:00,"4.72764",27.25463,41.36088
"2410",2018-04-11 09:00:00,"5.93543",32.26154,35.87271
"2411",2018-04-11 10:00:00,"8.10945",35.6822,29.88561
"2412",2018-04-11 11:00:00,"missing",35.8121,26.54281
"2413",2018-04-11 12:00:00,"missing",34.88875,25.9441
"2414",2018-04-11 13:00:00,"9.17921",31.99998,29.08733
"2415",2018-04-11 14:00:00,"missing",33.43914,29.83572
"2416",2018-04-11 15:00:00,"7.66084",37.73135,25.64475
"2417",2018-04-11 16:00:00,"6.48756",37.12191,27.04174
"2418",2018-04-11 17:00:00,"5.24526",37.03716,24.29765
"2419",2018-04-11 18:00:00,"3.93395",34.80686,24.99614
"2420",2018-04-11 19:00:00,"3.76141",39.5218,17.06324
"2421",2018-04-11 20:00:00,"6.31502",42.25571,10.77678
"2422",2018-04-11 21:00:00,"5.14174",36.51525,10.27786
"2423",2018-04-11 22:00:00,"missing",33.92565,9.77893
"2424",2018-04-11 23:00:00,"2.76066",33.67385,11.87442
"2425",2018-04-12 00:00:00,"0.96766",26.55563,31.9312
"2426",2018-04-12 01:00:00,"0.50687",16.49393,41.51056
"2427",2018-04-12 02:00:00,"missing",14.30973,40.51271
"2428",2018-04-12 03:00:00,"missing",14.04424,38.16776
"2429",2018-04-12 04:00:00,"0.76031",15.98297,32.92905
"2430",2018-04-12 05:00:00,"missing",23.64549,30.28475
"2431",2018-04-12 06:00:00,"7.3266",33.28989,25.44518
"2432",2018-04-12 07:00:00,"missing",34.35298,26.99184
"2433",2018-04-12 08:00:00,"9.22736",36.19655,24.79657
"2434",2018-04-12 09:00:00,"7.53395",33.33904,22.6013
